raw_phase_delay,raw_thermistor_voltage,oxygen_ml_l,temperature,datetime
16.910,0.763335,7.714,14.7651,10/22/2020 18:51:09.934213
16.909,0.763406,7.716,14.7621,10/22/2020 18:51:11.123034
16.906,0.762746,7.712,14.7898,10/22/2020 18:51:12.297893
16.917,0.763604,7.710,14.7538,10/22/2020 18:51:13.482722
16.916,0.763812,7.713,14.7451,10/22/2020 18:51:14.656582
16.914,0.763249,7.709,14.7687,10/22/2020 18:51:15.845403
16.923,0.763435,7.702,14.7609,10/22/2020 18:51:17.171858
16.915,0.763078,7.706,14.7758,10/22/2020 18:51:18.212074
16.925,0.763439,7.700,14.7607,10/22/2020 18:51:19.440787
16.919,0.763205,7.703,14.7706,10/22/2020 18:51:20.606669
16.919,0.763259,7.703,14.7682,10/22/2020 18:51:21.824411
16.922,0.763290,7.701,14.7670,10/22/2020 18:51:22.982314
16.924,0.763318,7.698,14.7658,10/22/2020 18:51:24.280841
16.934,0.763975,7.696,14.7383,10/22/2020 18:51:25.345992
16.942,0.765552,7.706,14.6723,10/22/2020 18:51:26.525836
16.940,0.764982,7.702,14.6961,10/22/2020 18:51:27.731611
16.945,0.765689,7.704,14.6666,10/22/2020 18:51:28.911456
16.941,0.764469,7.694,14.7176,10/22/2020 18:51:30.113242
16.934,0.764354,7.700,14.7224,10/22/2020 18:51:31.284108
16.936,0.763628,7.690,14.7528,10/22/2020 18:51:32.464953
16.936,0.763083,7.683,14.7757,10/22/2020 18:51:33.682694
16.932,0.764262,7.701,14.7263,10/22/2020 18:51:34.878496
16.932,0.763499,7.693,14.7582,10/22/2020 18:51:36.035402
16.926,0.763376,7.697,14.7634,10/22/2020 18:51:37.212254
16.927,0.762924,7.691,14.7823,10/22/2020 18:51:38.388109
16.934,0.763028,7.685,14.7780,10/22/2020 18:51:39.581917
16.935,0.763224,7.686,14.7698,10/22/2020 18:51:40.917345
16.937,0.763043,7.681,14.7773,10/22/2020 18:51:41.960554
16.934,0.763200,7.687,14.7708,10/22/2020 18:51:43.140401
16.942,0.763428,7.681,14.7612,10/22/2020 18:51:44.326229
16.933,0.763039,7.686,14.7775,10/22/2020 18:51:45.516043
16.934,0.762572,7.679,14.7971,10/22/2020 18:51:46.711849
16.935,0.762510,7.678,14.7997,10/22/2020 18:51:47.892691
16.937,0.762689,7.678,14.7922,10/22/2020 18:51:49.109436
16.931,0.762582,7.683,14.7966,10/22/2020 18:51:50.262352
16.945,0.762986,7.672,14.7797,10/22/2020 18:51:51.441196
16.944,0.764028,7.686,14.7361,10/22/2020 18:51:52.649963
16.941,0.763717,7.686,14.7491,10/22/2020 18:51:53.878678
16.943,0.763786,7.684,14.7462,10/22/2020 18:51:55.010650
16.939,0.762790,7.676,14.7879,10/22/2020 18:51:56.213433
16.937,0.763305,7.684,14.7664,10/22/2020 18:51:57.382307
16.954,0.764698,7.683,14.7080,10/22/2020 18:51:58.708761
16.945,0.764147,7.686,14.7311,10/22/2020 18:51:59.759949
16.943,0.763849,7.685,14.7436,10/22/2020 18:52:00.954756
16.943,0.763543,7.681,14.7564,10/22/2020 18:52:02.129608
16.938,0.763293,7.684,14.7668,10/22/2020 18:52:03.424145
16.939,0.763190,7.681,14.7712,10/22/2020 18:52:04.508251
16.943,0.762939,7.674,14.7817,10/22/2020 18:52:05.693080
16.944,0.762628,7.670,14.7947,10/22/2020 18:52:06.879904
16.942,0.763311,7.679,14.7661,10/22/2020 18:52:08.069721
16.941,0.762774,7.674,14.7886,10/22/2020 18:52:09.251561
16.947,0.763462,7.676,14.7598,10/22/2020 18:52:10.446364
16.953,0.763798,7.673,14.7457,10/22/2020 18:52:11.644163
16.953,0.763938,7.674,14.7398,10/22/2020 18:52:12.822013
16.967,0.766140,7.686,14.6477,10/22/2020 18:52:14.009836
16.952,0.762980,7.664,14.7800,10/22/2020 18:52:15.195664
16.955,0.763241,7.665,14.7690,10/22/2020 18:52:16.377500
16.954,0.763244,7.666,14.7689,10/22/2020 18:52:17.578288
16.951,0.763361,7.671,14.7640,10/22/2020 18:52:18.753147
16.955,0.763211,7.664,14.7703,10/22/2020 18:52:19.931994
16.951,0.762889,7.664,14.7838,10/22/2020 18:52:21.116824
16.953,0.762853,7.662,14.7853,10/22/2020 18:52:22.310631
16.953,0.763279,7.668,14.7674,10/22/2020 18:52:23.502444
16.948,0.762800,7.667,14.7875,10/22/2020 18:52:24.683286
16.962,0.763773,7.663,14.7468,10/22/2020 18:52:25.981812
16.955,0.763708,7.670,14.7495,10/22/2020 18:52:27.042975
16.960,0.763496,7.662,14.7584,10/22/2020 18:52:28.235785
16.958,0.763539,7.665,14.7566,10/22/2020 18:52:29.549273
16.952,0.762917,7.664,14.7826,10/22/2020 18:52:30.622400
16.959,0.762951,7.656,14.7812,10/22/2020 18:52:31.803245
16.953,0.762972,7.664,14.7803,10/22/2020 18:52:32.980098
16.967,0.763941,7.660,14.7397,10/22/2020 18:52:34.169913
16.969,0.764620,7.665,14.7112,10/22/2020 18:52:35.483402
16.961,0.763434,7.660,14.7610,10/22/2020 18:52:36.553538
16.962,0.763456,7.660,14.7600,10/22/2020 18:52:37.730392
16.958,0.762949,7.657,14.7813,10/22/2020 18:52:38.926197
16.966,0.762975,7.650,14.7802,10/22/2020 18:52:40.103045
16.958,0.762894,7.657,14.7836,10/22/2020 18:52:41.300842
16.964,0.763029,7.652,14.7780,10/22/2020 18:52:42.483677
16.971,0.763285,7.648,14.7672,10/22/2020 18:52:43.800156
16.966,0.763583,7.657,14.7547,10/22/2020 18:52:44.895224
16.963,0.762353,7.646,14.8062,10/22/2020 18:52:46.031190
16.969,0.763603,7.654,14.7539,10/22/2020 18:52:47.262897
16.974,0.763678,7.649,14.7507,10/22/2020 18:52:48.410823
16.974,0.763967,7.652,14.7386,10/22/2020 18:52:49.603633
16.969,0.764005,7.658,14.7370,10/22/2020 18:52:50.789463
16.969,0.763774,7.656,14.7467,10/22/2020 18:52:51.996233
16.977,0.764077,7.651,14.7340,10/22/2020 18:52:53.167104
16.975,0.763199,7.643,14.7708,10/22/2020 18:52:54.355925
16.966,0.763534,7.656,14.7567,10/22/2020 18:52:55.537761
16.965,0.763468,7.656,14.7595,10/22/2020 18:52:56.873191
16.970,0.763940,7.657,14.7397,10/22/2020 18:52:57.899444
16.970,0.763191,7.648,14.7711,10/22/2020 18:52:59.102227
16.968,0.763109,7.649,14.7746,10/22/2020 18:53:00.280078
16.965,0.762875,7.649,14.7844,10/22/2020 18:53:01.839905
16.968,0.763081,7.648,14.7757,10/22/2020 18:53:02.645751
16.967,0.763133,7.651,14.7736,10/22/2020 18:53:03.834571
16.963,0.762821,7.651,14.7866,10/22/2020 18:53:05.031368
16.969,0.763348,7.651,14.7645,10/22/2020 18:53:06.213208
16.969,0.762470,7.640,14.8014,10/22/2020 18:53:07.403025
16.972,0.762980,7.643,14.7800,10/22/2020 18:53:08.587856
16.966,0.762483,7.644,14.8008,10/22/2020 18:53:09.770693
16.976,0.763784,7.648,14.7463,10/22/2020 18:53:10.948542
16.969,0.762548,7.641,14.7981,10/22/2020 18:53:12.156313
16.970,0.762035,7.634,14.8196,10/22/2020 18:53:13.328179
16.966,0.762360,7.642,14.8060,10/22/2020 18:53:14.638673
16.965,0.762300,7.642,14.8085,10/22/2020 18:53:15.700833
16.967,0.762988,7.649,14.7797,10/22/2020 18:53:16.889651
16.975,0.763125,7.641,14.7739,10/22/2020 18:53:18.096426
16.971,0.762443,7.637,14.8025,10/22/2020 18:53:19.269287
16.973,0.763304,7.646,14.7664,10/22/2020 18:53:20.488027
16.978,0.763128,7.638,14.7738,10/22/2020 18:53:21.635961
16.967,0.762824,7.647,14.7865,10/22/2020 18:53:22.818795
16.976,0.763506,7.645,14.7580,10/22/2020 18:53:24.024568
16.973,0.762746,7.639,14.7898,10/22/2020 18:53:25.197431
16.979,0.763399,7.640,14.7624,10/22/2020 18:53:26.394231
16.976,0.763416,7.644,14.7617,10/22/2020 18:53:27.569088
16.971,0.763266,7.647,14.7680,10/22/2020 18:53:28.747935
16.973,0.762917,7.641,14.7826,10/22/2020 18:53:29.958696
16.976,0.762537,7.634,14.7986,10/22/2020 18:53:31.144525
16.985,0.765164,7.654,14.6885,10/22/2020 18:53:32.312403
16.985,0.764570,7.648,14.7134,10/22/2020 18:53:33.497232
16.971,0.763541,7.651,14.7565,10/22/2020 18:53:34.689046
16.973,0.763230,7.645,14.7695,10/22/2020 18:53:35.879859
16.969,0.763423,7.652,14.7614,10/22/2020 18:53:37.108574
16.969,0.763343,7.651,14.7647,10/22/2020 18:53:38.259498
16.971,0.762740,7.641,14.7900,10/22/2020 18:53:39.461283
16.975,0.763579,7.647,14.7549,10/22/2020 18:53:40.737867
16.974,0.762675,7.638,14.7928,10/22/2020 18:53:41.820969
16.972,0.762735,7.641,14.7903,10/22/2020 18:53:42.998822
16.973,0.763163,7.644,14.7723,10/22/2020 18:53:44.215567
16.972,0.762708,7.640,14.7914,10/22/2020 18:53:45.365490
16.973,0.763030,7.643,14.7779,10/22/2020 18:53:46.846528
16.973,0.762973,7.642,14.7802,10/22/2020 18:53:47.849854
16.977,0.762998,7.638,14.7792,10/22/2020 18:53:49.207213
16.971,0.762686,7.640,14.7923,10/22/2020 18:53:50.271368
16.971,0.762603,7.640,14.7958,10/22/2020 18:53:51.324550
16.976,0.762747,7.637,14.7897,10/22/2020 18:53:52.706853
16.977,0.763198,7.640,14.7709,10/22/2020 18:53:53.691220
16.970,0.762749,7.643,14.7897,10/22/2020 18:53:54.932902
16.972,0.762721,7.641,14.7908,10/22/2020 18:53:56.051906
16.982,0.764142,7.646,14.7313,10/22/2020 18:53:57.253692
16.976,0.762980,7.639,14.7800,10/22/2020 18:53:58.429547
16.974,0.762771,7.639,14.7888,10/22/2020 18:53:59.645297
16.971,0.762966,7.644,14.7805,10/22/2020 18:54:00.806192
16.973,0.762841,7.641,14.7858,10/22/2020 18:54:02.276259
16.975,0.762707,7.637,14.7914,10/22/2020 18:54:03.178847
16.975,0.762976,7.640,14.7801,10/22/2020 18:54:04.612015
16.976,0.763237,7.642,14.7692,10/22/2020 18:54:05.548508
16.980,0.763530,7.641,14.7569,10/22/2020 18:54:06.732341
16.970,0.763126,7.647,14.7738,10/22/2020 18:54:07.925151
16.970,0.763369,7.650,14.7637,10/22/2020 18:54:09.139905
16.978,0.763194,7.639,14.7710,10/22/2020 18:54:10.316755
16.976,0.762789,7.637,14.7880,10/22/2020 18:54:11.476651
16.972,0.762812,7.641,14.7870,10/22/2020 18:54:12.670464
16.973,0.763248,7.645,14.7688,10/22/2020 18:54:13.848307
16.975,0.763006,7.641,14.7789,10/22/2020 18:54:15.033139
16.972,0.763326,7.647,14.7655,10/22/2020 18:54:16.226946
16.976,0.763808,7.648,14.7453,10/22/2020 18:54:17.650140
16.971,0.762500,7.639,14.8001,10/22/2020 18:54:18.597605
16.980,0.763049,7.635,14.7770,10/22/2020 18:54:19.899124
16.975,0.764125,7.653,14.7320,10/22/2020 18:54:21.096920
16.983,0.763851,7.641,14.7435,10/22/2020 18:54:22.156086
16.974,0.763440,7.646,14.7607,10/22/2020 18:54:23.332942
16.979,0.764579,7.654,14.7130,10/22/2020 18:54:24.527746
16.976,0.763418,7.644,14.7616,10/22/2020 18:54:25.712574
16.977,0.763234,7.640,14.7693,10/22/2020 18:54:27.028056
16.973,0.763159,7.644,14.7725,10/22/2020 18:54:28.088221
16.973,0.763250,7.645,14.7687,10/22/2020 18:54:29.270059
16.974,0.763771,7.650,14.7468,10/22/2020 18:54:30.462870
16.977,0.763484,7.644,14.7589,10/22/2020 18:54:31.670639
16.971,0.762818,7.643,14.7867,10/22/2020 18:54:32.833531
16.975,0.762659,7.636,14.7934,10/22/2020 18:54:34.021352
16.975,0.762533,7.634,14.7987,10/22/2020 18:54:35.206182
16.978,0.763483,7.643,14.7589,10/22/2020 18:54:36.406973
16.977,0.762839,7.637,14.7859,10/22/2020 18:54:37.583823
16.976,0.763503,7.645,14.7580,10/22/2020 18:54:38.775637
16.970,0.763071,7.646,14.7762,10/22/2020 18:54:39.955483
16.975,0.763044,7.641,14.7773,10/22/2020 18:54:41.144301
16.977,0.763049,7.639,14.7771,10/22/2020 18:54:42.472750
16.972,0.763009,7.644,14.7787,10/22/2020 18:54:43.506981
16.972,0.762567,7.638,14.7973,10/22/2020 18:54:44.695803
16.975,0.762643,7.635,14.7941,10/22/2020 18:54:45.885622
16.971,0.762120,7.635,14.8160,10/22/2020 18:54:47.066462
16.973,0.764041,7.654,14.7355,10/22/2020 18:54:48.258275
16.973,0.763412,7.647,14.7619,10/22/2020 18:54:49.446096
16.986,0.764005,7.640,14.7370,10/22/2020 18:54:50.659850
16.983,0.765737,7.664,14.6646,10/22/2020 18:54:51.933446
16.978,0.763448,7.642,14.7604,10/22/2020 18:54:53.007571
16.983,0.765097,7.656,14.6913,10/22/2020 18:54:54.308092
16.982,0.764306,7.647,14.7244,10/22/2020 18:54:55.510877
16.993,0.764625,7.640,14.7111,10/22/2020 18:54:56.564061
16.986,0.764267,7.643,14.7260,10/22/2020 18:54:57.753878
16.978,0.763558,7.644,14.7558,10/22/2020 18:54:59.066365
16.985,0.763762,7.639,14.7472,10/22/2020 18:55:00.128525
16.979,0.763809,7.645,14.7453,10/22/2020 18:55:01.700321
16.982,0.764103,7.646,14.7329,10/22/2020 18:55:02.506164
16.979,0.764332,7.652,14.7233,10/22/2020 18:55:03.705959
16.983,0.763956,7.643,14.7391,10/22/2020 18:55:04.876826
16.984,0.763783,7.640,14.7463,10/22/2020 18:55:06.070630
16.991,0.765105,7.648,14.6910,10/22/2020 18:55:07.247486
16.988,0.765261,7.653,14.6844,10/22/2020 18:55:08.430322
16.985,0.763783,7.638,14.7463,10/22/2020 18:55:09.630112
16.991,0.764109,7.636,14.7327,10/22/2020 18:55:10.925648
16.987,0.764197,7.641,14.7289,10/22/2020 18:55:11.981821
16.989,0.764948,7.648,14.6975,10/22/2020 18:55:13.197572
16.987,0.764040,7.639,14.7355,10/22/2020 18:55:14.378410
16.990,0.764705,7.644,14.7077,10/22/2020 18:55:15.549281
16.989,0.764135,7.638,14.7316,10/22/2020 18:55:16.738100
16.982,0.763684,7.640,14.7505,10/22/2020 18:55:17.917943
16.989,0.764619,7.644,14.7113,10/22/2020 18:55:19.122722
17.000,0.764926,7.636,14.6985,10/22/2020 18:55:20.320518
16.992,0.765104,7.647,14.6911,10/22/2020 18:55:21.481414
16.987,0.763735,7.636,14.7484,10/22/2020 18:55:22.671230
16.982,0.763954,7.644,14.7391,10/22/2020 18:55:23.873017
16.989,0.764374,7.641,14.7216,10/22/2020 18:55:25.053858
16.988,0.764045,7.638,14.7354,10/22/2020 18:55:26.238690
16.985,0.764090,7.642,14.7334,10/22/2020 18:55:27.424518
16.993,0.766105,7.657,14.6492,10/22/2020 18:55:28.607356
16.985,0.764377,7.645,14.7214,10/22/2020 18:55:29.789194
16.983,0.765043,7.655,14.6936,10/22/2020 18:55:30.974026
16.980,0.764507,7.652,14.7160,10/22/2020 18:55:32.165838
16.982,0.765149,7.657,14.6891,10/22/2020 18:55:33.364629
16.978,0.764862,7.658,14.7011,10/22/2020 18:55:34.545474
16.984,0.764449,7.647,14.7184,10/22/2020 18:55:35.717337
16.978,0.764441,7.653,14.7187,10/22/2020 18:55:36.914136
16.975,0.763671,7.648,14.7510,10/22/2020 18:55:38.101958
16.971,0.763472,7.650,14.7594,10/22/2020 18:55:39.287790
16.976,0.764115,7.652,14.7324,10/22/2020 18:55:40.483590
16.985,0.765752,7.662,14.6640,10/22/2020 18:55:41.774138
16.980,0.764385,7.651,14.7212,10/22/2020 18:55:43.112556
16.977,0.764456,7.655,14.7181,10/22/2020 18:55:44.662415
16.986,0.765681,7.660,14.6669,10/22/2020 18:55:45.289736
16.984,0.765737,7.662,14.6646,10/22/2020 18:55:46.419712
16.988,0.766036,7.661,14.6521,10/22/2020 18:55:48.018435
16.982,0.764898,7.654,14.6996,10/22/2020 18:55:48.823282
16.972,0.764149,7.656,14.7310,10/22/2020 18:55:50.249469
16.991,0.765932,7.658,14.6564,10/22/2020 18:55:51.160033
16.983,0.765419,7.660,14.6779,10/22/2020 18:55:52.351846
16.989,0.765318,7.652,14.6821,10/22/2020 18:55:53.521720
16.989,0.765329,7.652,14.6816,10/22/2020 18:55:54.722513
16.981,0.764820,7.655,14.7029,10/22/2020 18:55:55.901353
16.979,0.764775,7.656,14.7048,10/22/2020 18:55:57.094160
16.983,0.764987,7.655,14.6960,10/22/2020 18:55:58.294950
16.984,0.764443,7.647,14.7187,10/22/2020 18:55:59.457842
16.984,0.764323,7.646,14.7238,10/22/2020 18:56:00.654640
16.989,0.765199,7.651,14.6870,10/22/2020 18:56:01.844456
16.986,0.764331,7.644,14.7234,10/22/2020 18:56:03.026294
16.995,0.765737,7.650,14.6646,10/22/2020 18:56:04.222096
17.018,0.771456,7.692,14.4263,10/22/2020 18:56:05.385984
17.011,0.771307,7.698,14.4326,10/22/2020 18:56:06.571812
16.995,0.766484,7.659,14.6333,10/22/2020 18:56:07.784569
16.992,0.766657,7.665,14.6261,10/22/2020 18:56:08.966410
16.991,0.766557,7.664,14.6303,10/22/2020 18:56:10.142262
16.988,0.766615,7.668,14.6279,10/22/2020 18:56:11.334076
16.987,0.766488,7.668,14.6332,10/22/2020 18:56:12.545834
16.979,0.765950,7.670,14.6557,10/22/2020 18:56:13.706731
16.984,0.765619,7.661,14.6695,10/22/2020 18:56:14.895552
16.983,0.765890,7.665,14.6582,10/22/2020 18:56:16.075395
16.981,0.765247,7.660,14.6851,10/22/2020 18:56:17.258229
16.980,0.764848,7.656,14.7018,10/22/2020 18:56:18.442065
16.980,0.764907,7.657,14.6993,10/22/2020 18:56:19.625898
16.978,0.764958,7.659,14.6971,10/22/2020 18:56:20.826686
16.976,0.765076,7.663,14.6922,10/22/2020 18:56:22.019496
16.976,0.764757,7.660,14.7056,10/22/2020 18:56:23.206320
16.978,0.764387,7.653,14.7210,10/22/2020 18:56:24.384172
16.975,0.764349,7.656,14.7226,10/22/2020 18:56:25.566009
16.977,0.764396,7.655,14.7206,10/22/2020 18:56:26.756825
16.976,0.764007,7.650,14.7369,10/22/2020 18:56:27.951629
16.982,0.765171,7.658,14.6882,10/22/2020 18:56:29.121499
16.984,0.766985,7.677,14.6124,10/22/2020 18:56:30.308327
16.985,0.766349,7.669,14.6390,10/22/2020 18:56:31.511110
16.981,0.765815,7.667,14.6613,10/22/2020 18:56:32.694942
16.979,0.765225,7.662,14.6859,10/22/2020 18:56:33.997461
16.980,0.765583,7.665,14.6710,10/22/2020 18:56:35.173317
16.982,0.764637,7.652,14.7106,10/22/2020 18:56:36.363131
16.981,0.766444,7.674,14.6350,10/22/2020 18:56:37.424293
16.974,0.764502,7.658,14.7162,10/22/2020 18:56:38.621090
16.974,0.765246,7.668,14.6851,10/22/2020 18:56:39.814897
16.978,0.765650,7.668,14.6682,10/22/2020 18:56:40.995740
16.975,0.764707,7.660,14.7076,10/22/2020 18:56:42.176583
16.973,0.764699,7.662,14.7079,10/22/2020 18:56:43.362409
16.981,0.765563,7.664,14.6719,10/22/2020 18:56:44.556218
16.982,0.765665,7.664,14.6675,10/22/2020 18:56:45.740051
16.971,0.764343,7.660,14.7229,10/22/2020 18:56:46.933857
16.970,0.765289,7.673,14.6833,10/22/2020 18:56:48.108715
16.970,0.764957,7.668,14.6972,10/22/2020 18:56:49.289556
16.973,0.764654,7.662,14.7099,10/22/2020 18:56:50.626980
16.968,0.765235,7.674,14.6855,10/22/2020 18:56:51.671186
16.974,0.764776,7.662,14.7047,10/22/2020 18:56:52.968716
16.969,0.764704,7.667,14.7077,10/22/2020 18:56:54.042843
16.973,0.764541,7.661,14.7146,10/22/2020 18:56:55.219699
16.975,0.764582,7.659,14.7129,10/22/2020 18:56:56.552132
16.975,0.764492,7.658,14.7166,10/22/2020 18:56:57.617284
16.964,0.764671,7.672,14.7091,10/22/2020 18:56:58.798125
16.970,0.764611,7.665,14.7117,10/22/2020 18:56:59.977969
16.971,0.765620,7.676,14.6694,10/22/2020 18:57:01.595643
16.974,0.764787,7.662,14.7043,10/22/2020 18:57:02.350625
16.965,0.764858,7.672,14.7014,10/22/2020 18:57:03.550415
16.974,0.765095,7.665,14.6914,10/22/2020 18:57:04.858914
16.975,0.765215,7.666,14.6864,10/22/2020 18:57:05.913095
16.963,0.764579,7.672,14.7130,10/22/2020 18:57:07.100920
16.971,0.764566,7.663,14.7135,10/22/2020 18:57:08.286748
16.963,0.764292,7.668,14.7250,10/22/2020 18:57:09.482549
16.969,0.764677,7.667,14.7089,10/22/2020 18:57:10.785067
16.967,0.764550,7.667,14.7142,10/22/2020 18:57:11.843234
16.963,0.764920,7.675,14.6987,10/22/2020 18:57:13.032053
16.966,0.764615,7.669,14.7115,10/22/2020 18:57:14.210901
16.968,0.764879,7.669,14.7004,10/22/2020 18:57:15.530372
16.963,0.765126,7.678,14.6901,10/22/2020 18:57:16.648385
16.967,0.764951,7.672,14.6974,10/22/2020 18:57:17.776364
16.967,0.764875,7.671,14.7006,10/22/2020 18:57:18.954215
16.969,0.764864,7.668,14.7010,10/22/2020 18:57:20.147026
16.957,0.764350,7.676,14.7226,10/22/2020 18:57:21.351802
16.966,0.764701,7.670,14.7079,10/22/2020 18:57:22.530652
16.967,0.764716,7.669,14.7073,10/22/2020 18:57:23.727449
16.962,0.764256,7.669,14.7265,10/22/2020 18:57:24.904300
16.963,0.764607,7.672,14.7118,10/22/2020 18:57:26.194848
16.960,0.764238,7.671,14.7273,10/22/2020 18:57:27.279946
16.956,0.764196,7.675,14.7290,10/22/2020 18:57:28.463780
16.957,0.764059,7.671,14.7347,10/22/2020 18:57:29.764302
16.953,0.763924,7.675,14.7404,10/22/2020 18:57:30.825463
16.951,0.764029,7.678,14.7360,10/22/2020 18:57:32.348391
16.954,0.764026,7.675,14.7362,10/22/2020 18:57:33.237015
16.952,0.764030,7.677,14.7360,10/22/2020 18:57:34.393919
16.949,0.764159,7.681,14.7306,10/22/2020 18:57:35.600691
16.948,0.764208,7.684,14.7285,10/22/2020 18:57:36.762585
16.942,0.764458,7.693,14.7180,10/22/2020 18:57:37.945423
16.946,0.764344,7.687,14.7228,10/22/2020 18:57:39.144213
16.943,0.764435,7.691,14.7191,10/22/2020 18:57:40.326053
16.943,0.764340,7.690,14.7230,10/22/2020 18:57:41.526841
16.941,0.763290,7.680,14.7670,10/22/2020 18:57:42.706686
16.947,0.763231,7.673,14.7695,10/22/2020 18:57:43.865587
16.938,0.762875,7.678,14.7844,10/22/2020 18:57:45.081337
16.939,0.762751,7.676,14.7896,10/22/2020 18:57:46.259182
16.942,0.763172,7.678,14.7719,10/22/2020 18:57:47.444016
16.940,0.763144,7.679,14.7731,10/22/2020 18:57:48.632835
16.939,0.763258,7.682,14.7683,10/22/2020 18:57:49.815673
16.944,0.763645,7.681,14.7521,10/22/2020 18:57:51.115195
16.940,0.763244,7.681,14.7689,10/22/2020 18:57:52.197301
16.941,0.763378,7.681,14.7632,10/22/2020 18:57:53.501812
16.947,0.763317,7.674,14.7658,10/22/2020 18:57:54.561977
16.942,0.763242,7.679,14.7690,10/22/2020 18:57:55.745810
16.947,0.763412,7.676,14.7619,10/22/2020 18:57:56.930641
16.943,0.763416,7.680,14.7617,10/22/2020 18:57:58.126443
16.947,0.763437,7.675,14.7608,10/22/2020 18:57:59.317259
16.948,0.763177,7.671,14.7717,10/22/2020 18:58:00.505083
16.947,0.763478,7.676,14.7591,10/22/2020 18:58:01.690910
16.951,0.763535,7.673,14.7567,10/22/2020 18:58:02.868759
16.954,0.763801,7.672,14.7456,10/22/2020 18:58:04.065556
16.947,0.763290,7.674,14.7670,10/22/2020 18:58:05.247396
16.950,0.763661,7.675,14.7514,10/22/2020 18:58:06.437215
16.953,0.763668,7.672,14.7511,10/22/2020 18:58:07.621048
16.947,0.763627,7.678,14.7528,10/22/2020 18:58:08.803886
16.953,0.764034,7.676,14.7358,10/22/2020 18:58:10.002677
16.942,0.763824,7.685,14.7446,10/22/2020 18:58:11.167562
16.948,0.764312,7.685,14.7242,10/22/2020 18:58:12.484042
16.946,0.764296,7.686,14.7249,10/22/2020 18:58:13.550190
16.947,0.764515,7.688,14.7157,10/22/2020 18:58:14.738013
16.950,0.764000,7.679,14.7372,10/22/2020 18:58:15.925836
16.947,0.763926,7.681,14.7403,10/22/2020 18:58:17.111667
16.951,0.764395,7.682,14.7207,10/22/2020 18:58:18.294499
16.944,0.763840,7.684,14.7439,10/22/2020 18:58:19.504267
16.947,0.764000,7.682,14.7373,10/22/2020 18:58:20.667154
16.940,0.763889,7.689,14.7419,10/22/2020 18:58:21.862965
16.945,0.763947,7.684,14.7395,10/22/2020 18:58:23.051778
