start,year,month,day,hour,minute,second,zero_ad,current_ad,measured_co2,avarage_irga_temperature,humidity,humidity_sensor_temperature,gas_stream_pressure,igr_detector_temperature,datetime
W M,2020,10,22,13,51,43,55061,51649,443.98,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:18.875513
W M,2020,10,22,13,51,44,55061,51650,443.82,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:19.937677
W M,2020,10,22,13,51,45,55061,51651,443.70,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:20.909076
W M,2020,10,22,13,51,46,55061,51652,443.63,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:21.980214
W M,2020,10,22,13,51,47,55061,51651,443.68,45.00,15.00,22.40,1029,11.7,10/22/2020 17:51:22.916707
W M,2020,10,22,13,51,48,55061,51651,443.67,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:23.963908
W M,2020,10,22,13,51,49,55061,51651,443.67,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:24.931322
W M,2020,10,22,13,51,50,55061,51652,443.52,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:26.037365
W M,2020,10,22,13,51,51,55061,51652,443.41,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:26.973860
W M,2020,10,22,13,51,52,55061,51653,443.34,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:27.949252
W M,2020,10,22,13,51,53,55061,51654,443.19,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:28.971521
W M,2020,10,22,13,51,54,55061,51654,443.17,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:30.045647
W M,2020,10,22,13,51,55,55061,51654,443.16,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:31.097834
W M,2020,10,22,13,51,56,55061,51654,443.17,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:31.966510
W M,2020,10,22,13,51,57,55061,51654,443.17,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:33.103468
W M,2020,10,22,13,51,58,55061,51654,443.19,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:34.024011
W M,2020,10,22,13,51,59,55061,51655,443.04,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:35.088162
W M,2020,10,22,13,52,00,55061,51656,442.78,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:36.093475
W M,2020,10,22,13,52,01,55061,51657,442.63,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:37.031964
W M,2020,10,22,13,52,02,55061,51658,442.55,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:38.149975
W M,2020,10,22,13,52,03,55061,51658,442.54,45.10,15.00,22.40,1029,11.6,10/22/2020 17:51:39.036606
W M,2020,10,22,13,52,04,55061,51659,442.39,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:40.153616
W M,2020,10,22,13,52,05,55061,51659,442.38,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:41.227746
W M,2020,10,22,13,52,06,55061,51659,442.38,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:42.088443
W M,2020,10,22,13,52,07,55061,51659,442.37,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:43.098743
W M,2020,10,22,13,52,08,55061,51661,442.05,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:44.098070
W M,2020,10,22,13,52,09,55061,51662,441.82,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:45.085430
W M,2020,10,22,13,52,10,55061,51662,441.87,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:46.477706
W M,2020,10,22,13,52,11,55061,51661,442.12,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:47.131958
W M,2020,10,22,13,52,12,55061,51660,442.20,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:48.134279
W M,2020,10,22,13,52,13,55061,51660,442.21,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:49.145574
W M,2020,10,22,13,52,14,55061,51660,442.11,45.00,14.90,22.40,1029,11.6,10/22/2020 17:51:50.201750
W M,2020,10,22,13,52,15,55061,51661,442.07,45.00,14.90,22.40,1029,11.6,10/22/2020 17:51:51.159188
W M,2020,10,22,13,52,16,55061,51661,442.17,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:52.158519
W M,2020,10,22,13,52,17,55061,51659,442.45,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:53.200731
W M,2020,10,22,13,52,18,55061,51657,442.81,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:54.221999
W M,2020,10,22,13,52,19,55061,51656,442.89,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:55.207363
W M,2020,10,22,13,52,20,55061,51656,442.90,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:56.305427
W M,2020,10,22,13,52,21,55061,51657,442.73,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:57.224969
W M,2020,10,22,13,52,22,55061,51657,442.72,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:58.246237
W M,2020,10,22,13,52,24,55061,51657,442.72,45.00,15.00,22.40,1029,11.6,10/22/2020 17:51:59.322359
W M,2020,10,22,13,52,25,55061,51658,442.59,45.00,15.00,22.40,1029,11.6,10/22/2020 17:52:00.287788
W M,2020,10,22,13,52,26,55061,51659,442.41,45.00,15.00,22.40,1029,11.6,10/22/2020 17:52:01.273145
W M,2020,10,22,13,52,27,55061,51659,442.48,45.00,15.00,22.40,1029,11.6,10/22/2020 17:52:02.357244
W M,2020,10,22,13,52,28,55061,51657,442.72,45.00,15.00,22.40,1029,11.6,10/22/2020 17:52:03.383502
W M,2020,10,22,13,52,29,55061,51657,442.63,45.00,15.00,22.40,1029,11.7,10/22/2020 17:52:04.376845
W M,2020,10,22,13,52,30,55061,51658,442.49,45.00,15.00,22.40,1029,11.6,10/22/2020 17:52:05.421053
W M,2020,10,22,13,52,31,55061,51659,442.43,45.00,15.00,22.40,1029,11.6,10/22/2020 17:52:06.400434
W M,2020,10,22,13,52,32,55061,51660,442.28,45.10,15.00,22.40,1029,11.6,10/22/2020 17:52:07.296038
W M,2020,10,22,13,52,33,55061,51661,442.11,45.00,15.00,22.30,1029,11.6,10/22/2020 17:52:08.308332
W M,2020,10,22,13,52,34,55061,51661,442.22,45.00,15.00,22.30,1029,11.6,10/22/2020 17:52:09.434322
W M,2020,10,22,13,52,35,55061,51659,442.41,45.00,15.00,22.30,1029,11.6,10/22/2020 17:52:10.358851
W M,2020,10,22,13,52,36,55061,51659,442.34,45.00,15.00,22.30,1029,11.6,10/22/2020 17:52:11.367152
W M,2020,10,22,13,52,37,55061,51661,442.14,45.00,15.00,22.30,1029,11.6,10/22/2020 17:52:12.374459
W M,2020,10,22,13,52,38,55061,51662,442.09,45.10,15.00,22.30,1029,11.6,10/22/2020 17:52:13.375781
W M,2020,10,22,13,52,39,55061,51661,442.10,45.10,15.00,22.40,1029,11.6,10/22/2020 17:52:14.397053
W M,2020,10,22,13,52,40,55061,51661,442.12,45.10,15.00,22.40,1028,11.7,10/22/2020 17:52:15.453226
W M,2020,10,22,13,52,41,55061,51661,442.19,45.10,15.00,22.30,1029,11.6,10/22/2020 17:52:16.408671
W M,2020,10,22,13,52,42,55061,51660,442.28,45.10,15.00,22.30,1028,11.6,10/22/2020 17:52:17.388053
W M,2020,10,22,13,52,43,55061,51660,442.42,45.10,15.00,22.30,1028,11.6,10/22/2020 17:52:18.402339
W M,2020,10,22,13,52,44,55061,51658,442.64,45.10,15.00,22.30,1028,11.6,10/22/2020 17:52:19.406654
W M,2020,10,22,13,52,45,55061,51656,443.00,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:20.419946
W M,2020,10,22,13,52,46,55061,51654,443.30,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:21.432241
W M,2020,10,22,13,52,47,55061,51653,443.45,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:22.432567
W M,2020,10,22,13,52,48,55061,51653,443.46,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:23.481758
W M,2020,10,22,13,52,49,55061,51654,443.27,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:24.473108
W M,2020,10,22,13,52,50,55061,51656,442.96,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:25.468445
W M,2020,10,22,13,52,51,55061,51658,442.57,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:26.480738
W M,2020,10,22,13,52,52,55061,51660,442.33,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:27.506996
W M,2020,10,22,13,52,53,55061,51661,442.03,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:28.489369
W M,2020,10,22,13,52,54,55061,51663,441.82,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:29.607379
W M,2020,10,22,13,52,55,55061,51663,441.81,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:30.614687
W M,2020,10,22,13,52,56,55061,51662,441.95,45.00,15.00,22.30,1028,11.5,10/22/2020 17:52:31.622990
W M,2020,10,22,13,52,57,55061,51662,441.98,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:32.546518
W M,2020,10,22,13,52,58,55061,51662,441.90,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:33.645581
W M,2020,10,22,13,52,59,55061,51663,441.70,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:34.577089
W M,2020,10,22,13,53,00,55061,51665,441.50,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:35.563451
W M,2020,10,22,13,53,01,55061,51666,441.21,45.00,15.00,22.30,1028,11.5,10/22/2020 17:52:36.573751
W M,2020,10,22,13,53,02,55061,51668,440.96,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:37.589036
W M,2020,10,22,13,53,03,55061,51669,440.71,45.00,15.00,22.30,1028,11.5,10/22/2020 17:52:38.601327
W M,2020,10,22,13,53,04,55061,51670,440.66,45.00,15.00,22.30,1028,11.5,10/22/2020 17:52:39.608634
W M,2020,10,22,13,53,05,55061,51669,440.80,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:40.691739
W M,2020,10,22,13,53,06,55061,51668,440.96,45.10,15.00,22.30,1028,11.5,10/22/2020 17:52:41.717995
W M,2020,10,22,13,53,07,55061,51668,441.10,45.10,15.00,22.30,1028,11.5,10/22/2020 17:52:42.740264
W M,2020,10,22,13,53,08,55061,51667,441.13,45.10,15.00,22.30,1029,11.5,10/22/2020 17:52:43.656810
W M,2020,10,22,13,53,09,55061,51668,440.97,45.00,15.00,22.30,1028,11.5,10/22/2020 17:52:44.648163
W M,2020,10,22,13,53,10,55061,51667,441.19,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:45.667435
W M,2020,10,22,13,53,11,55061,51666,441.16,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:46.784447
W M,2020,10,22,13,53,12,55061,51668,441.00,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:47.692022
W M,2020,10,22,13,53,13,55061,51668,440.86,45.00,15.00,22.30,1028,11.5,10/22/2020 17:52:48.682371
W M,2020,10,22,13,53,14,55061,51669,440.80,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:49.696661
W M,2020,10,22,13,53,15,55061,51669,440.80,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:50.687012
W M,2020,10,22,13,53,16,55061,51668,441.07,45.00,15.00,22.30,1028,11.5,10/22/2020 17:52:51.710277
W M,2020,10,22,13,53,17,55061,51667,441.12,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:52.728552
W M,2020,10,22,13,53,18,55061,51667,441.02,45.00,15.00,22.30,1028,11.5,10/22/2020 17:52:53.727879
W M,2020,10,22,13,53,19,55061,51668,440.97,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:54.730201
W M,2020,10,22,13,53,20,55061,51669,440.75,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:55.749474
W M,2020,10,22,13,53,21,55061,51671,440.51,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:56.781715
W M,2020,10,22,13,53,22,55061,51671,440.49,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:57.889752
W M,2020,10,22,13,53,23,55061,51672,440.32,45.00,15.00,22.30,1028,11.6,10/22/2020 17:52:58.792338
W M,2020,10,22,13,53,24,55061,51673,440.09,45.00,15.00,22.30,1028,11.5,10/22/2020 17:52:59.771719
W M,2020,10,22,13,53,25,55061,51674,439.99,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:00.774040
W M,2020,10,22,13,53,26,55061,51673,440.26,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:01.899030
W M,2020,10,22,13,53,27,55061,51670,440.64,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:02.793637
W M,2020,10,22,13,53,28,55061,51669,440.86,45.00,15.00,22.30,1028,11.5,10/22/2020 17:53:03.797952
W M,2020,10,22,13,53,29,55061,51668,440.97,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:04.910976
W M,2020,10,22,13,53,30,55061,51668,440.98,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:05.837500
W M,2020,10,22,13,53,31,55061,51668,440.97,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:06.930578
W M,2020,10,22,13,53,32,55061,51669,440.83,45.00,15.00,22.30,1028,11.5,10/22/2020 17:53:07.868069
W M,2020,10,22,13,53,33,55061,51669,440.81,45.00,15.00,22.30,1028,11.5,10/22/2020 17:53:08.992067
W M,2020,10,22,13,53,34,55061,51669,440.81,45.00,15.00,22.30,1028,11.5,10/22/2020 17:53:09.978427
W M,2020,10,22,13,53,35,55061,51669,440.81,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:10.877024
W M,2020,10,22,13,53,36,55061,51669,440.81,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:11.890312
W M,2020,10,22,13,53,37,55061,51669,440.81,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:12.890639
W M,2020,10,22,13,53,38,55061,51668,440.96,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:13.994686
W M,2020,10,22,13,53,39,55061,51667,441.11,45.00,15.00,22.30,1028,11.5,10/22/2020 17:53:14.918216
W M,2020,10,22,13,53,40,55061,51666,441.27,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:15.945470
W M,2020,10,22,13,53,41,55061,51666,441.29,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:16.941805
W M,2020,10,22,13,53,42,55061,51666,441.30,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:17.971054
W M,2020,10,22,13,53,43,55061,51667,441.16,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:18.993322
W M,2020,10,22,13,53,44,55061,51667,441.17,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:19.970707
W M,2020,10,22,13,53,45,55061,51666,441.29,45.00,15.00,22.30,1028,11.5,10/22/2020 17:53:21.003944
W M,2020,10,22,13,53,46,55061,51666,441.33,45.00,15.00,22.30,1028,11.6,10/22/2020 17:53:22.029202
W M,2020,10,22,13,53,47,55061,51665,441.44,45.00,15.00,22.30,1029,11.6,10/22/2020 17:53:23.128265
